Freq (Hz)	Gxymic/source_Real	Gxymic/source_Imag
5.0000000000000000	0.0000003615210847	-0.0000002311183429
6.0000000000000000	0.0000006045350710	0.0000000116762716
7.0000000000000000	0.0000004255695653	0.0000031869940075
8.0000000000000000	-0.0000024414669729	0.0000006261180310
9.0000000000000000	0.0000040707085959	-0.0000003076880636
10.0000000000000000	0.0000033510571507	-0.0000003686948040
11.0000000000000000	0.0000004466560224	-0.0000001527588953
12.0000000000000000	-0.0000000302783738	0.0000001575634641
13.0000000000000000	-0.0000002039859863	0.0000003296006985
14.0000000000000000	0.0000001890275969	0.0000001967121081
15.0000000000000000	-0.0000000675670756	0.0000005642099127
16.0000000000000000	0.0000001340144335	0.0000004134782793
17.0000000000000000	-0.0000001058484572	0.0000006649880927
18.0000000000000000	-0.0000003886537019	0.0000007540108298
19.0000000000000000	-0.0000001239876088	0.0000011963951538
20.0000000000000000	0.0000002053780361	0.0000011142035176
21.0000000000000000	0.0000003683733962	0.0000007877572861
22.0000000000000000	0.0000007553628102	0.0000013529434877
23.0000000000000000	0.0000017879299471	0.0000017214840072
24.0000000000000000	0.0000033755311151	0.0000016045429958
25.0000000000000000	0.0000028387706203	0.0000006415363993
26.0000000000000000	0.0000028545652266	-0.0000006165641024
27.0000000000000000	0.0000034474318536	-0.0000014632457856
28.0000000000000000	0.0000020007157433	-0.0000012993081783
29.0000000000000000	0.0000013055125876	-0.0000012027800345
30.0000000000000000	0.0000013892258036	-0.0000010877138624
31.0000000000000000	0.0000013525745912	-0.0000008590927774
32.0000000000000000	0.0000024201419206	-0.0000010148164353
33.0000000000000000	0.0000016008228164	-0.0000015817791738
34.0000000000000000	0.0000010692291297	-0.0000005754093958
35.0000000000000000	0.0000003070534824	-0.0000015831600543
36.0000000000000000	-0.0000004571221011	-0.0000017130628441
37.0000000000000000	-0.0000003841715641	-0.0000013958859312
38.0000000000000000	0.0000005906536221	-0.0000007993258092
39.0000000000000000	0.0000009113787175	-0.0000004837807519
40.0000000000000000	0.0000007566274301	-0.0000004255307053
41.0000000000000000	0.0000005332031985	-0.0000004226365953
42.0000000000000000	0.0000003310312254	0.0000002127361888
43.0000000000000000	0.0000006546012756	0.0000002244091316
44.0000000000000000	0.0000004945856160	0.0000013971015731
45.0000000000000000	0.0000006241570210	0.0000020132473411
46.0000000000000000	0.0000005161148569	0.0000017757098062
47.0000000000000000	0.0000008816329261	0.0000013164782563
48.0000000000000000	0.0000012859774727	0.0000013302445820
49.0000000000000000	0.0000008679688322	0.0000023819674220
50.0000000000000000	0.0000022560756561	0.0000041038705294
51.0000000000000000	0.0000027258899002	0.0000037942930162
52.0000000000000000	0.0000023158410842	0.0000030058825629
53.0000000000000000	0.0000021628768999	0.0000026155505896
54.0000000000000000	0.0000031556701500	0.0000043154762231
55.0000000000000000	0.0000036710296257	0.0000050703963247
56.0000000000000000	0.0000036370110167	0.0000047811296569
57.0000000000000000	0.0000050690842818	0.0000070530967398
58.0000000000000000	0.0000072239565588	0.0000092876819167
59.0000000000000000	0.0000059335405507	0.0000068626219978
60.0000000000000000	0.0000051812882136	0.0000058969794292
61.0000000000000000	0.0000069584590603	0.0000070966966861
62.0000000000000000	0.0000106191583240	0.0000104621047270
63.0000000000000000	0.0000104939121436	0.0000095547885806
64.0000000000000000	0.0000139180679448	0.0000110639796542
65.0000000000000000	0.0000127063473860	0.0000090845586818
66.0000000000000000	0.0000163207645758	0.0000099985826609
67.0000000000000000	0.0000251252447085	0.0000134499230894
68.0000000000000000	0.0000381086552031	0.0000153828931422
69.0000000000000000	0.0000357788689515	0.0000089621845987
70.0000000000000000	0.0000439888752975	0.0000039307249215
71.0000000000000000	0.0000367189085896	-0.0000004766413679
72.0000000000000000	0.0000291590506210	-0.0000062559734258
73.0000000000000000	0.0000408268794905	-0.0000175553793352
74.0000000000000000	0.0000349504454229	-0.0000198520219868
75.0000000000000000	0.0000228330375385	-0.0000190260144417
76.0000000000000000	0.0000240327062460	-0.0000289900619840
77.0000000000000000	0.0000311374369422	-0.0000446031515968
77.9999999999999999	0.0000268954481672	-0.0000493909543270
78.9999999999999999	0.0000166020434646	-0.0000376785981180
79.9999999999999999	0.0000111270863354	-0.0000325276425623
80.9999999999999999	0.0000076821180432	-0.0000312744041120
81.9999999999999999	0.0000051662674772	-0.0000268399877942
82.9999999999999999	0.0000035187161961	-0.0000235366075323
83.9999999999999999	0.0000013606807245	-0.0000169833840246
84.9999999999999999	0.0000008533024248	-0.0000158260313507
85.9999999999999999	0.0000002324090867	-0.0000338471024509
86.9999999999999999	-0.0000000590329207	-0.0000379650613283
87.9999999999999999	-0.0000004861280464	-0.0000290410567348
88.9999999999999999	-0.0000010597694040	-0.0000235950932775
89.9999999999999999	-0.0000018854466715	-0.0000321712660521
90.9999999999999999	-0.0000027793022792	-0.0000297061759552
91.9999999999999999	-0.0000026931706365	-0.0000234938716033
92.9999999999999999	-0.0000036251662202	-0.0000258034875203
93.9999999999999999	-0.0000031637792607	-0.0000207765201204
94.9999999999999999	-0.0000033903460540	-0.0000220149795464
95.9999999999999999	-0.0000058089891117	-0.0000306365427670
96.9999999999999999	-0.0000065019119690	-0.0000291101768387
97.9999999999999999	-0.0000060960232836	-0.0000258626067188
98.9999999999999999	-0.0000084767568463	-0.0000293756048535
100.0000000000000000	-0.0000114963187072	-0.0000333721439842
101.0000000000000000	-0.0000095546894156	-0.0000260282926330
102.0000000000000000	-0.0000074415398262	-0.0000211995965645
103.0000000000000000	-0.0000080378838470	-0.0000231724829873
104.0000000000000000	-0.0000086279539415	-0.0000243721584975
105.0000000000000000	-0.0000073712339832	-0.0000220046929418
106.0000000000000000	-0.0000071109071291	-0.0000208112695004
107.0000000000000000	-0.0000074685690202	-0.0000186153921713
108.0000000000000000	-0.0000103719554745	-0.0000221487142824
109.0000000000000000	-0.0000072963972302	-0.0000167820122922
110.0000000000000000	-0.0000069938854564	-0.0000135570069153
111.0000000000000000	-0.0000087452543329	-0.0000221347621325
112.0000000000000000	-0.0000078414617062	-0.0000230727691368
113.0000000000000000	-0.0000061214790790	-0.0000162946809931
114.0000000000000000	-0.0000073290790259	-0.0000174532516870
115.0000000000000000	-0.0000098247878632	-0.0000222024174782
116.0000000000000000	-0.0000087184510356	-0.0000199621165269
117.0000000000000000	-0.0000081455954572	-0.0000184918089507
118.0000000000000000	-0.0000097389032034	-0.0000199020143189
119.0000000000000000	-0.0000087220081967	-0.0000187447261168
120.0000000000000000	-0.0000107158841101	-0.0000240804652271
121.0000000000000000	-0.0000118173613098	-0.0000262013913476
122.0000000000000000	-0.0000087014673606	-0.0000203306972228
123.0000000000000000	-0.0000133919601554	-0.0000281829082557
124.0000000000000000	-0.0000173546541720	-0.0000336582787618
125.0000000000000000	-0.0000137250628878	-0.0000264695415267
126.0000000000000000	-0.0000121358883651	-0.0000221309393295
127.0000000000000000	-0.0000130467359823	-0.0000245191577146
128.0000000000000000	-0.0000110568765738	-0.0000203707210230
129.0000000000000000	-0.0000113767980059	-0.0000203293989811
130.0000000000000000	-0.0000096633442016	-0.0000171962812059
131.0000000000000000	-0.0000088314831662	-0.0000153146829818
132.0000000000000000	-0.0000139732053621	-0.0000232606374787
133.0000000000000000	-0.0000121245878811	-0.0000207788798318
134.0000000000000000	-0.0000087031352939	-0.0000148061228767
135.0000000000000000	-0.0000116950901588	-0.0000204609207116
136.0000000000000000	-0.0000083978508765	-0.0000145729677830
137.0000000000000000	-0.0000078333974452	-0.0000132255841700
138.0000000000000000	-0.0000100116161142	-0.0000161115119194
139.0000000000000000	-0.0000125187709466	-0.0000186130356918
140.0000000000000000	-0.0000129824424724	-0.0000189281704018
141.0000000000000000	-0.0000123436418980	-0.0000187472239155
142.0000000000000000	-0.0000121196529930	-0.0000174931869247
143.0000000000000000	-0.0000113249745683	-0.0000152897826087
144.0000000000000000	-0.0000103976102961	-0.0000149009026897
145.0000000000000000	-0.0000074807310800	-0.0000115642797049
146.0000000000000000	-0.0000147105617384	-0.0000209256933776
147.0000000000000000	-0.0000179667071694	-0.0000242705617653
148.0000000000000000	-0.0000189775824512	-0.0000251653201117
149.0000000000000000	-0.0000185052918751	-0.0000259021504638
150.0000000000000000	-0.0000154458653218	-0.0000208096796626
151.0000000000000000	-0.0000107587771522	-0.0000135644074604
152.0000000000000000	-0.0000184864475823	-0.0000238403311700
153.0000000000000000	-0.0000232279564278	-0.0000288481715452
154.0000000000000000	-0.0000159505128380	-0.0000201586448436
155.0000000000000000	-0.0000139032117479	-0.0000168575197803
156.0000000000000000	-0.0000152850586933	-0.0000178358485496
157.0000000000000000	-0.0000184744473591	-0.0000221524700164
158.0000000000000000	-0.0000206637882596	-0.0000230275792603
159.0000000000000000	-0.0000161140555408	-0.0000172613194485
160.0000000000000000	-0.0000112643856162	-0.0000121274268607
161.0000000000000000	-0.0000139970980295	-0.0000149220526442
162.0000000000000000	-0.0000153866592641	-0.0000170102589812
163.0000000000000000	-0.0000145087460746	-0.0000157224049356
164.0000000000000000	-0.0000146591690962	-0.0000147924981861
165.0000000000000000	-0.0000184452399408	-0.0000188236797503
166.0000000000000000	-0.0000191738786725	-0.0000198037009242
167.0000000000000000	-0.0000167462121630	-0.0000173635398591
168.0000000000000000	-0.0000142001938014	-0.0000149109632300
169.0000000000000000	-0.0000118504104443	-0.0000131311876588
170.0000000000000000	-0.0000188388176852	-0.0000203647762838
171.0000000000000000	-0.0000299673227563	-0.0000311283016414
172.0000000000000000	-0.0000218463286553	-0.0000223374669587
173.0000000000000000	-0.0000158188571950	-0.0000161468550151
174.0000000000000000	-0.0000141961238664	-0.0000140446331967
175.0000000000000000	-0.0000174838448650	-0.0000172067566240
176.0000000000000000	-0.0000277690231013	-0.0000280769379013
177.0000000000000000	-0.0000261040970015	-0.0000259074725390
178.0000000000000000	-0.0000197135636799	-0.0000197785680518
179.0000000000000000	-0.0000166342148542	-0.0000160364857524
180.0000000000000000	-0.0000178175994924	-0.0000174842058774
181.0000000000000000	-0.0000169009654819	-0.0000154099396549
182.0000000000000000	-0.0000187415604019	-0.0000154435770231
183.0000000000000000	-0.0000241644439341	-0.0000208283770293
184.0000000000000000	-0.0000243432449191	-0.0000217398345102
185.0000000000000000	-0.0000165773479133	-0.0000143434952178
186.0000000000000000	-0.0000117806454280	-0.0000102105539135
187.0000000000000000	-0.0000121768911378	-0.0000107082411120
188.0000000000000000	-0.0000229120417232	-0.0000197134267021
189.0000000000000000	-0.0000374529938567	-0.0000306440244294
190.0000000000000000	-0.0000260387044855	-0.0000217797344826
191.0000000000000000	-0.0000216919026472	-0.0000196089104706
192.0000000000000000	-0.0000176862568774	-0.0000162856929620
193.0000000000000000	-0.0000246970044802	-0.0000211331245925
194.0000000000000000	-0.0000331400078729	-0.0000271873622683
195.0000000000000000	-0.0000280310715690	-0.0000213338470976
196.0000000000000000	-0.0000221851024854	-0.0000160399832098
197.0000000000000000	-0.0000207938484731	-0.0000164180750671
198.0000000000000000	-0.0000240877275600	-0.0000187169536153
199.0000000000000000	-0.0000235323477786	-0.0000183214307663
200.0000000000000000	-0.0000284072158947	-0.0000192562360445
201.0000000000000000	-0.0000290955613665	-0.0000200792745481
202.0000000000000000	-0.0000243329936552	-0.0000173485560430
203.0000000000000000	-0.0000211097428081	-0.0000146581301046
204.0000000000000000	-0.0000251644633022	-0.0000184691143561
205.0000000000000000	-0.0000198344820209	-0.0000132875978509
206.0000000000000000	-0.0000154007124625	-0.0000101423202997
207.0000000000000000	-0.0000158434206542	-0.0000107765894662
208.0000000000000000	-0.0000174709533865	-0.0000127200452003
209.0000000000000000	-0.0000211237979347	-0.0000141571230341
210.0000000000000000	-0.0000219898495433	-0.0000137730448356
211.0000000000000000	-0.0000294485352444	-0.0000167875779071
212.0000000000000000	-0.0000272744365380	-0.0000165196492331
213.0000000000000000	-0.0000293355368326	-0.0000164963966100
214.0000000000000000	-0.0000205173743768	-0.0000115698298436
215.0000000000000000	-0.0000313308359288	-0.0000192208263654
216.0000000000000000	-0.0000273786442372	-0.0000168312023257
217.0000000000000000	-0.0000202107590089	-0.0000127744053216
218.0000000000000000	-0.0000277777234651	-0.0000157315009118
219.0000000000000000	-0.0000283141449513	-0.0000145487788529
220.0000000000000000	-0.0000286633344683	-0.0000142043993144
221.0000000000000000	-0.0000326986571608	-0.0000174442656636
222.0000000000000000	-0.0000288035574697	-0.0000160872665853
223.0000000000000000	-0.0000274035901052	-0.0000132421917677
224.0000000000000000	-0.0000247677155196	-0.0000131485271026
225.0000000000000000	-0.0000298693887370	-0.0000148828083338
226.0000000000000000	-0.0000250288968776	-0.0000114162909454
227.0000000000000000	-0.0000246219851610	-0.0000116053977447
228.0000000000000000	-0.0000256319966393	-0.0000134251732401
229.0000000000000000	-0.0000328205818298	-0.0000169729747371
230.0000000000000000	-0.0000238530597870	-0.0000105450875632
231.0000000000000000	-0.0000305572840226	-0.0000133827944129
232.0000000000000000	-0.0000276571690047	-0.0000120811816143
233.0000000000000000	-0.0000202162015473	-0.0000091080427367
234.0000000000000000	-0.0000325080282008	-0.0000146757021693
235.0000000000000000	-0.0000279348148686	-0.0000117433986301
236.0000000000000000	-0.0000304823553708	-0.0000134736650192
237.0000000000000000	-0.0000458920013379	-0.0000199686345164
238.0000000000000000	-0.0000404163003824	-0.0000165467644672
239.0000000000000000	-0.0000266148051446	-0.0000110834025687
240.0000000000000000	-0.0000297765972477	-0.0000113381378575
241.0000000000000000	-0.0000322078866982	-0.0000112309483599
242.0000000000000000	-0.0000276590850700	-0.0000098174904560
243.0000000000000000	-0.0000267222827640	-0.0000118834682161
244.0000000000000000	-0.0000310634201485	-0.0000130170660424
245.0000000000000000	-0.0000217130495658	-0.0000090229812701
246.0000000000000000	-0.0000208389043491	-0.0000081534739197
247.0000000000000000	-0.0000252460336587	-0.0000091541107795
248.0000000000000000	-0.0000256506960717	-0.0000093552723577
249.0000000000000000	-0.0000257653913818	-0.0000094718263436
250.0000000000000000	-0.0000316410581128	-0.0000125465964330
251.0000000000000000	-0.0000250932757054	-0.0000110343034841
252.0000000000000000	-0.0000329441117692	-0.0000134382849323
253.0000000000000000	-0.0000352341277508	-0.0000125311801814
254.0000000000000000	-0.0000387877780654	-0.0000147617982627
255.0000000000000000	-0.0000363818861214	-0.0000141831300085
256.0000000000000000	-0.0000250161808322	-0.0000089347845809
257.0000000000000000	-0.0000303948777194	-0.0000103370209125
258.0000000000000000	-0.0000271650950734	-0.0000093357560323
259.0000000000000000	-0.0000244853647317	-0.0000078554535406
260.0000000000000000	-0.0000276665522321	-0.0000088344344731
261.0000000000000000	-0.0000289647584673	-0.0000095279449852
262.0000000000000000	-0.0000263565395830	-0.0000084306113509
263.0000000000000000	-0.0000282203954315	-0.0000088841334759
264.0000000000000000	-0.0000310344554829	-0.0000099675398279
265.0000000000000000	-0.0000270662336377	-0.0000090103136431
266.0000000000000000	-0.0000334216156768	-0.0000111652068870
267.0000000000000000	-0.0000331584120028	-0.0000107181427257
268.0000000000000000	-0.0000412497857484	-0.0000119270330675
269.0000000000000000	-0.0000415039604239	-0.0000110304589413
270.0000000000000000	-0.0000411920740789	-0.0000108459512858
271.0000000000000000	-0.0000333146386310	-0.0000088141959840
272.0000000000000000	-0.0000226338845225	-0.0000059879076249
273.0000000000000000	-0.0000279817710746	-0.0000082842228269
274.0000000000000000	-0.0000376816538026	-0.0000099336122994
275.0000000000000000	-0.0000443429212140	-0.0000110570325918
276.0000000000000000	-0.0000361562722155	-0.0000095896762885
277.0000000000000000	-0.0000222284326395	-0.0000059275516285
278.0000000000000000	-0.0000186794337903	-0.0000052895472457
279.0000000000000000	-0.0000497211443091	-0.0000125316723773
280.0000000000000000	-0.0000454851675559	-0.0000113588748672
281.0000000000000000	-0.0000302231265692	-0.0000070827873810
282.0000000000000000	-0.0000304404692598	-0.0000067176558641
283.0000000000000000	-0.0000309415291491	-0.0000071864003782
284.0000000000000000	-0.0000289458912109	-0.0000064297906184
285.0000000000000000	-0.0000269920502875	-0.0000061024505964
286.0000000000000000	-0.0000361592838389	-0.0000079694951450
287.0000000000000000	-0.0000338672453562	-0.0000073132864097
288.0000000000000000	-0.0000217342096827	-0.0000048175035916
289.0000000000000000	-0.0000217212292372	-0.0000048727210597
290.0000000000000000	-0.0000332036104956	-0.0000071377755112
291.0000000000000000	-0.0000394240427225	-0.0000075855210169
292.0000000000000000	-0.0000385888615390	-0.0000069844465007
293.0000000000000000	-0.0000309585094977	-0.0000050648459164
294.0000000000000000	-0.0000297830350191	-0.0000047767074939
295.0000000000000000	-0.0000284906595975	-0.0000047558267855
296.0000000000000000	-0.0000304239555206	-0.0000055055003991
297.0000000000000000	-0.0000273974759105	-0.0000049046553351
298.0000000000000000	-0.0000345280829026	-0.0000056222984400
299.0000000000000000	-0.0000305309904420	-0.0000056958394295
300.0000000000000000	-0.0000342401110090	-0.0000058518900165
