Freq (Hz)	ref(Pa^2 rms)	mic1(Pa^2 rms)	mic2(Pa^2 rms)
1900.0000000000000000	0.0001997074700381	0.0000013768421812	0.0000011575036461
1901.0000000000000000	0.0000476566611560	0.0000012280341075	0.0000012308229682
1902.0000000000000000	0.0000001970613744	0.0000009751314199	0.0000015339936107
1903.0000000000000000	0.0000002576885212	0.0000010749444359	0.0000016599042486
1904.0000000000000000	0.0000001994275957	0.0000008794849387	0.0000018495479910
1905.0000000000000000	0.0000003752043545	0.0000005223639096	0.0000010216596811
1906.0000000000000000	0.0000004187478056	0.0000010287294108	0.0000006029859869
1907.0000000000000000	0.0000003109463216	0.0000009728940464	0.0000009131919593
1908.0000000000000000	0.0000002438278533	0.0000010634894106	0.0000009902113406
1909.0000000000000000	0.0000002189953529	0.0000017177587463	0.0000018806869643
1910.0000000000000000	0.0000002257660343	0.0000016439016312	0.0000014278384048
1911.0000000000000000	0.0000001894633021	0.0000010084320176	0.0000007883311525
1912.0000000000000000	0.0000003342594152	0.0000009819467956	0.0000010274004374
1913.0000000000000000	0.0000003003161163	0.0000025616285981	0.0000020549632932
1914.0000000000000000	0.0000001904835016	0.0000039353917622	0.0000029177146105
1915.0000000000000000	0.0000002377163533	0.0000018633122265	0.0000021259992058
1916.0000000000000000	0.0000001463142987	0.0000015650375521	0.0000014729109789
1917.0000000000000000	0.0000000537699055	0.0000019257219323	0.0000015769336299
1918.0000000000000000	0.0000002210107210	0.0000013260977971	0.0000011545746727
1919.0000000000000000	0.0000004496682263	0.0000008483000618	0.0000011217933414
1920.0000000000000000	0.0000013401960867	0.0000015276509932	0.0000019792899588
1921.0000000000000000	0.0000003192488900	0.0000019436640888	0.0000023087460980
1922.0000000000000000	0.0000002022811218	0.0000014291194446	0.0000013594207194
1923.0000000000000000	0.0000000984360749	0.0000018060193680	0.0000018219870168
1924.0000000000000000	0.0000001528419879	0.0000036746708011	0.0000033178344106
1925.0000000000000000	0.0000003731563250	0.0000029175385045	0.0000024039569161
1926.0000000000000000	0.0000005616949594	0.0000020707985236	0.0000019075840220
